-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 11/21/2025 in LST
Location: latitude  11.5662   longitude 104.882 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.54 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2019,5,27,30.9,25.35,27.85,89.38,3.28,203.2,100.6,9.1
2019,5,28,31.34,25.61,27.97,88.2,2.69,194.3,100.6,5.46
2019,5,29,31.44,25.67,28.58,81.44,1.26,164.5,100.64,2.28
2019,5,30,31.9,25.25,28.56,80.23,0.97,198.9,100.68,1.89
2019,5,31,33.08,24.92,29.38,75.43,1.3,129.0,100.66,2.77
2019,6,1,32.6,26.22,29.45,77.98,1.67,190.0,100.66,0.33
2019,6,2,31.17,26.21,28.6,83.59,1.94,209.2,100.68,5.35
2019,6,3,31.26,25.64,28.35,85.5,1.57,246.0,100.68,4.86
2019,6,4,32.27,25.59,28.66,82.97,1.47,194.3,100.67,11.34
2019,6,5,31.56,25.66,28.32,84.44,1.95,187.6,100.66,14.0
2019,6,6,31.18,25.59,27.83,85.63,2.15,140.1,100.75,23.88
2019,6,7,30.8,24.77,27.33,87.55,4.19,163.7,100.81,14.59
2019,6,8,31.46,25.01,27.73,89.19,3.2,193.4,100.75,22.74
2019,6,9,30.54,25.42,27.76,90.12,3.71,218.6,100.66,40.47
2019,6,10,29.94,25.78,27.56,90.4,3.34,222.9,100.62,7.41
2019,6,11,30.28,25.62,27.66,89.34,3.72,225.8,100.68,19.09
2019,6,12,31.72,25.26,28.25,88.18,3.25,232.7,100.65,26.92
2019,6,13,30.96,25.47,28.05,89.43,3.03,229.1,100.67,0.15
2019,6,14,29.51,25.76,27.42,91.82,3.18,214.2,100.65,2.03
2019,6,15,31.93,24.88,28.05,88.78,3.19,227.8,100.65,4.9
2019,6,16,30.74,25.41,27.76,90.6,3.6,228.1,100.67,5.67
2019,6,17,29.36,25.15,27.07,91.16,3.83,231.6,100.72,27.0
2019,6,18,29.69,24.75,26.95,90.95,3.48,224.3,100.7,19.03
2019,6,19,29.86,25.05,27.22,89.31,2.56,246.4,100.67,17.51
2019,6,20,32.01,24.53,28.43,84.21,2.17,262.1,100.63,5.52
2019,6,21,30.88,25.74,27.86,90.12,2.78,231.3,100.57,4.3
2019,6,22,31.89,25.06,28.24,87.04,2.09,225.1,100.45,13.58
2019,6,23,30.73,25.21,27.6,90.01,3.3,181.8,100.51,11.65
2019,6,24,30.33,25.0,27.4,91.01,3.54,191.7,100.67,14.84
2019,6,25,30.96,25.54,27.82,90.36,3.26,195.2,100.76,10.9
2019,6,26,29.48,25.35,26.97,92.48,4.02,218.6,100.71,15.58
2019,6,27,28.26,25.12,26.46,92.62,3.89,229.3,100.6,17.5
2019,6,28,30.21,24.69,27.04,90.27,4.21,221.4,100.57,13.39
2019,6,29,30.25,24.87,27.27,89.0,3.19,234.1,100.62,13.78
2019,6,30,30.23,24.63,27.0,86.93,3.82,244.2,100.62,3.99
2019,7,1,28.42,24.2,26.02,90.73,4.04,228.0,100.63,10.09
2019,7,2,28.89,23.68,26.0,88.05,3.2,243.0,100.62,24.75
2019,7,3,27.31,23.45,25.15,92.62,3.52,232.7,100.71,65.96
2019,7,4,28.21,23.59,25.66,92.4,3.67,204.5,100.81,29.7
2019,7,5,30.57,23.79,27.0,89.24,3.02,223.4,100.73,1.3
2019,7,6,31.01,24.24,27.32,87.39,3.1,241.1,100.66,0.12
2019,7,7,30.65,23.96,27.27,88.35,2.47,246.0,100.68,0.08
2019,7,8,29.98,23.08,26.11,87.55,2.8,230.4,100.86,0.52
2019,7,9,31.09,24.29,27.34,87.82,3.43,227.0,100.8,0.45
2019,7,10,30.43,24.55,27.23,88.4,3.18,225.0,100.79,2.91
2019,7,11,30.32,23.95,27.11,89.0,2.63,233.1,100.94,0.33
2019,7,12,30.63,23.84,27.11,88.27,3.18,228.6,100.86,0.32
2019,7,13,31.23,24.25,27.47,87.87,3.46,230.6,100.76,2.46
2019,7,14,29.98,24.24,26.98,90.24,2.82,245.1,100.63,9.0
2019,7,15,30.33,24.74,27.18,89.95,2.83,240.2,100.53,9.72
2019,7,16,29.94,25.03,27.21,92.29,3.99,208.8,100.5,4.6
2019,7,17,28.75,25.07,26.68,93.01,4.02,211.6,100.42,7.24
2019,7,18,28.05,24.54,26.35,93.45,3.29,218.3,100.41,30.05
2019,7,19,29.4,25.05,26.89,92.6,3.76,218.8,100.48,1.69
2019,7,20,29.96,24.74,27.02,90.84,3.41,220.4,100.6,1.79
2019,7,21,31.02,24.57,27.54,88.26,2.53,242.3,100.64,0.02
2019,7,22,29.69,25.52,27.31,86.8,3.18,247.3,100.65,0.05
2019,7,23,31.08,24.59,27.33,87.76,3.64,212.7,100.67,1.0
2019,7,24,29.89,24.81,27.03,89.39,3.44,244.7,100.75,10.47
2019,7,25,29.29,24.06,26.35,88.87,3.17,231.4,100.91,1.32
2019,7,26,30.72,23.4,26.94,86.92,2.66,253.8,100.81,0.83
2019,7,27,30.11,24.06,26.95,87.83,2.29,272.4,100.72,1.58
2019,7,28,30.34,24.1,27.0,87.34,2.45,235.6,100.75,3.97
2019,7,29,28.73,24.45,26.41,90.79,3.66,231.6,100.77,0.78
2019,7,30,31.25,24.01,27.33,86.53,3.66,244.8,100.6,0.45
2019,7,31,31.22,24.36,27.41,85.88,3.75,253.7,100.55,0.17
2019,8,1,30.79,24.01,26.86,86.45,4.24,240.1,100.66,1.38
2019,8,2,28.77,23.91,26.0,89.57,4.84,240.8,100.72,81.34
2019,8,3,30.61,23.83,26.9,87.68,4.74,238.6,100.58,1.78
2019,8,4,29.68,24.58,26.77,90.09,4.62,230.3,100.48,3.14
2019,8,5,30.27,24.49,26.82,88.66,4.56,234.5,100.51,5.69
2019,8,6,29.72,24.58,26.57,89.73,4.34,243.6,100.56,1.79
2019,8,7,29.63,24.01,26.35,89.82,4.36,250.7,100.46,5.71
2019,8,8,28.59,24.54,26.3,92.72,4.03,239.4,100.34,62.01
2019,8,9,29.42,24.5,26.85,92.49,3.63,236.0,100.19,20.47
2019,8,10,29.5,24.74,26.82,90.64,4.4,218.1,100.38,8.71
2019,8,11,29.2,24.71,26.7,91.41,3.86,204.9,100.54,4.73
2019,8,12,29.34,24.91,27.01,92.1,4.3,200.7,100.65,7.29
2019,8,13,30.29,25.06,27.44,90.51,3.58,225.3,100.75,0.05
2019,8,14,30.0,24.91,27.26,90.45,3.08,241.8,100.74,0.06
2019,8,15,30.89,25.14,27.49,90.36,4.06,224.0,100.67,1.05
2019,8,16,29.43,25.44,27.15,92.98,4.55,206.3,100.65,6.22
2019,8,17,29.94,25.02,27.11,91.43,4.5,204.4,100.78,0.56
2019,8,18,30.9,23.99,27.33,88.28,2.98,216.8,100.87,0.0
2019,8,19,31.51,24.07,27.77,87.73,2.96,236.5,100.69,0.39
2019,8,20,30.75,25.1,27.41,90.82,3.18,229.3,100.58,4.59
2019,8,21,30.59,24.69,27.25,90.78,3.33,212.6,100.64,0.23
2019,8,22,29.44,24.6,26.69,90.45,3.04,225.3,100.77,0.55
2019,8,23,29.18,24.39,26.59,90.46,2.83,237.5,100.81,0.26
2019,8,24,30.86,24.05,27.24,87.43,3.07,245.4,100.67,0.18
2019,8,25,29.44,24.21,26.59,89.48,3.67,233.6,100.68,0.67
2019,8,26,30.23,24.13,26.91,87.98,3.16,245.8,100.66,0.28
2019,8,27,30.89,24.27,27.32,87.14,3.31,240.8,100.59,0.28
2019,8,28,30.7,24.52,27.19,88.3,3.26,255.0,100.54,6.28
2019,8,29,28.41,24.67,26.28,92.84,4.23,230.3,100.39,36.81
2019,8,30,29.0,24.37,26.42,91.11,6.03,206.9,100.3,0.72
2019,8,31,29.48,25.13,26.89,91.23,4.46,201.7,100.49,0.46
2019,9,1,30.44,24.77,27.03,88.91,4.15,230.8,100.63,1.01
2019,9,2,28.45,24.45,26.1,92.3,4.3,232.6,100.54,4.15
2019,9,3,28.23,23.46,25.66,90.95,5.47,231.2,100.5,4.77
2019,9,4,28.02,23.47,25.52,91.52,5.85,224.3,100.57,45.4
2019,9,5,30.25,23.81,26.45,89.7,4.56,229.8,100.6,0.37
2019,9,6,30.56,23.96,26.65,87.61,4.14,236.3,100.63,0.12
2019,9,7,30.41,24.03,26.83,88.5,3.78,233.4,100.71,0.98
2019,9,8,29.98,25.08,26.99,90.38,3.99,226.5,100.77,0.46
2019,9,9,27.78,24.3,25.98,91.8,3.61,229.3,100.79,1.58
2019,9,10,30.04,24.19,26.8,88.12,3.56,228.8,100.87,0.47
2019,9,11,30.41,23.53,27.14,84.61,2.01,281.5,101.06,0.01
2019,9,12,31.8,24.13,27.85,82.95,2.48,292.1,100.93,0.09
2019,9,13,29.52,24.79,26.86,89.22,2.99,262.6,100.75,2.01
2019,9,14,29.04,24.25,26.41,90.64,2.84,203.8,100.71,19.85
2019,9,15,30.24,23.7,26.6,86.79,2.74,214.0,100.65,3.31
2019,9,16,30.23,24.45,26.86,91.25,4.55,207.6,100.44,25.22
2019,9,17,29.71,24.84,26.79,90.45,4.59,213.4,100.57,30.61
2019,9,18,29.22,24.16,26.4,90.73,3.44,195.5,100.75,2.66
2019,9,19,29.59,24.24,26.48,90.21,3.7,200.8,100.83,0.39
2019,9,20,30.36,23.65,26.81,88.06,2.51,209.5,100.81,0.25
2019,9,21,28.57,24.67,26.19,91.79,2.54,197.5,100.83,10.52
2019,9,22,30.73,23.8,26.83,85.83,2.11,199.9,100.96,4.16
2019,9,23,30.27,23.74,26.94,85.87,1.61,58.0,101.1,6.08
2019,9,24,31.7,23.6,27.32,84.53,2.94,51.0,101.06,3.07
2019,9,25,32.11,24.6,27.86,81.97,3.28,45.9,101.08,0.76
2019,9,26,31.14,24.96,27.79,87.87,2.91,57.7,101.1,46.9
2019,9,27,31.24,24.93,27.55,86.23,3.02,34.3,101.09,6.35
2019,9,28,30.96,24.77,27.39,88.5,2.67,52.4,101.04,27.42
2019,9,29,31.84,25.02,28.37,80.8,1.48,65.8,101.02,13.0
2019,9,30,31.52,24.82,27.85,84.54,1.84,226.0,100.91,1.21
2019,10,1,29.74,24.48,26.9,88.93,3.11,203.9,100.94,2.12
2019,10,2,30.53,23.99,26.94,87.07,2.24,193.8,100.96,0.4
2019,10,3,30.24,24.1,27.03,87.38,2.18,199.6,100.94,2.33
2019,10,4,30.31,23.9,26.89,87.57,2.11,200.5,100.9,6.18
2019,10,5,29.73,24.35,26.86,86.89,1.3,118.6,100.87,0.42
2019,10,6,28.84,24.18,26.34,87.55,1.41,67.5,100.96,1.58
2019,10,7,31.18,23.3,27.16,83.28,1.39,108.0,100.92,3.62
2019,10,8,28.49,23.86,26.28,87.33,2.02,115.8,100.96,4.4
2019,10,9,30.99,23.33,27.29,83.24,1.22,26.8,100.91,1.55
2019,10,10,26.5,23.61,25.44,91.52,1.55,167.7,100.94,1.02
2019,10,11,32.1,22.85,27.4,82.54,1.59,162.1,100.85,0.32
2019,10,12,30.89,24.62,27.54,81.88,1.76,151.6,100.82,1.54
2019,10,13,29.33,24.65,26.7,87.97,1.84,152.8,100.89,13.63
2019,10,14,31.96,23.97,27.75,84.17,2.43,64.1,100.96,2.23
2019,10,15,30.18,24.92,27.45,84.79,1.34,139.9,100.95,9.14
2019,10,16,30.29,25.2,27.33,88.68,1.55,79.8,100.91,4.4
2019,10,17,31.24,25.01,27.79,87.15,1.94,46.1,100.84,6.61
2019,10,18,31.28,25.3,27.74,88.4,1.99,77.0,100.91,1.45
2019,10,19,28.73,25.37,26.73,90.95,1.38,60.9,101.02,0.85
2019,10,20,30.31,24.8,26.97,88.3,2.38,17.2,100.97,2.59
2019,10,21,31.92,24.13,27.56,83.25,2.49,46.7,100.82,2.47
2019,10,22,32.38,22.97,27.52,80.68,2.25,58.5,100.72,1.88
2019,10,23,31.42,24.53,27.77,86.06,2.12,185.9,100.74,1.92
2019,10,24,31.86,24.77,28.22,84.5,2.1,137.9,100.83,3.51
2019,10,25,32.56,24.59,28.11,82.0,1.83,69.6,100.88,1.72
2019,10,26,32.19,24.18,27.87,83.25,2.24,74.2,100.85,2.46
2019,10,27,32.01,24.59,28.1,83.95,2.25,79.9,100.8,5.57
2019,10,28,30.65,25.28,27.56,84.7,0.81,247.7,100.84,5.63
2019,10,29,31.94,25.0,27.8,81.71,2.22,47.8,100.83,1.08
2019,10,30,31.14,24.72,27.65,82.37,2.6,344.5,100.71,0.01
2019,10,31,27.49,23.64,25.49,86.31,3.61,310.5,100.57,0.48
2019,11,1,30.07,23.07,26.35,88.42,2.43,144.7,100.72,0.93
2019,11,2,29.92,23.9,26.62,87.05,2.07,152.3,100.83,0.12
2019,11,3,28.89,23.71,26.18,87.91,1.48,74.6,100.89,4.34
2019,11,4,31.2,23.5,27.35,82.49,1.32,305.9,100.9,2.24
2019,11,5,31.88,23.82,27.56,79.56,1.89,94.6,100.77,0.31
2019,11,6,31.58,23.67,27.35,83.53,1.53,229.4,100.69,1.49
2019,11,7,31.93,24.51,27.86,82.28,1.68,305.9,100.78,0.79
2019,11,8,31.02,22.95,26.64,81.84,3.45,52.8,101.01,0.78
2019,11,9,30.3,21.95,25.16,80.1,3.14,35.4,101.04,0.17
2019,11,10,29.46,21.05,24.54,76.38,3.25,338.1,100.87,0.0
2019,11,11,26.24,21.74,23.46,86.73,3.45,315.7,100.74,0.77
2019,11,12,30.43,21.77,25.61,83.16,2.3,224.7,100.85,0.23
2019,11,13,30.73,22.39,26.3,84.87,1.92,131.4,101.01,0.75
2019,11,14,31.13,23.26,26.38,81.87,3.41,59.0,101.0,0.67
2019,11,15,30.43,20.02,25.67,75.61,2.99,65.9,100.99,0.08
2019,11,16,31.8,22.29,26.74,74.92,1.94,81.3,100.95,0.58
2019,11,17,31.99,22.74,27.18,80.35,1.53,180.9,100.94,0.56
2019,11,18,31.98,23.86,27.56,80.78,1.98,105.2,100.95,0.42
2019,11,19,32.0,22.98,26.61,78.39,3.32,73.4,100.97,0.02
2019,11,20,31.23,19.67,25.13,76.01,3.86,58.2,101.03,0.0
2019,11,21,31.8,21.79,26.16,75.41,3.69,59.3,101.05,0.0
2019,11,22,31.9,21.35,26.3,75.66,3.39,61.4,101.06,0.0
2019,11,23,33.06,21.08,26.58,73.57,2.97,53.9,101.03,0.0
2019,11,24,33.02,22.51,27.39,78.84,2.25,80.5,100.98,5.91
2019,11,25,32.1,23.11,27.07,78.64,3.64,64.8,101.06,7.39
2019,11,26,33.1,23.28,27.8,75.92,3.05,63.3,100.94,0.02
2019,11,27,33.5,23.62,28.26,76.69,3.55,64.9,100.9,0.0
2019,11,28,33.64,23.57,28.11,75.6,4.69,60.1,100.93,0.0
2019,11,29,33.55,23.98,28.18,75.67,4.1,61.3,100.95,0.78
2019,11,30,34.18,24.13,28.45,72.99,4.18,65.3,100.96,0.28
2019,12,1,31.82,22.67,26.87,71.81,3.59,51.7,100.98,0.0
2019,12,2,32.84,21.97,27.05,69.11,4.64,59.9,101.04,0.0
2019,12,3,29.6,21.97,25.02,65.6,5.52,38.2,101.19,0.0
2019,12,4,31.26,20.26,24.82,64.01,4.75,40.6,101.23,0.0
2019,12,5,31.1,19.54,24.34,64.63,4.62,41.0,101.32,0.0
2019,12,6,30.43,18.45,23.51,62.36,5.56,33.1,101.37,0.0
2019,12,7,30.28,17.48,23.26,62.03,5.56,37.6,101.35,0.0
2019,12,8,30.84,17.42,23.24,62.7,5.1,31.4,101.39,0.0
2019,12,9,31.93,17.84,24.16,65.15,4.09,41.6,101.29,0.0
2019,12,10,32.43,19.03,24.78,65.58,3.46,46.7,101.12,0.0
2019,12,11,32.85,18.52,25.09,67.06,2.88,52.4,101.08,0.0
2019,12,12,33.69,19.93,26.12,65.83,3.55,56.6,101.08,0.0
2019,12,13,33.43,20.77,26.47,66.72,3.24,48.5,101.19,0.0
2019,12,14,35.02,21.67,27.78,64.45,4.28,55.4,101.18,0.0
2019,12,15,35.32,22.79,28.55,64.28,3.66,62.4,101.03,0.0
2019,12,16,35.36,22.86,28.61,65.87,3.05,76.8,100.97,0.0
2019,12,17,35.76,23.74,28.94,62.87,3.21,66.7,101.0,0.0
2019,12,18,32.61,23.52,27.55,69.82,1.87,107.6,101.09,0.0
2019,12,19,34.62,23.94,28.49,67.97,2.44,99.1,101.03,0.0
2019,12,20,35.79,23.68,28.57,65.04,2.52,72.8,100.93,0.0
2019,12,21,35.77,21.82,27.85,62.72,2.27,73.9,100.98,0.0
2019,12,22,36.12,21.83,28.23,64.09,2.5,93.7,100.97,0.07
2019,12,23,35.58,23.02,28.77,65.76,1.98,142.4,100.99,0.27
2019,12,24,36.0,23.59,28.94,65.79,2.66,96.7,101.04,0.0
2019,12,25,35.87,22.63,28.04,58.14,2.3,79.3,100.98,0.0
2019,12,26,36.17,21.89,28.33,65.06,2.26,119.0,100.99,0.0
2019,12,27,35.04,22.15,27.77,63.4,3.05,87.8,101.0,0.0
2019,12,28,34.52,19.86,26.75,57.46,3.5,56.4,101.06,0.0
2019,12,29,35.94,21.58,28.02,58.14,2.7,75.5,101.01,0.0
2019,12,30,36.44,21.91,28.83,60.26,2.79,71.3,101.1,0.0
2019,12,31,36.65,24.75,29.7,55.75,4.78,60.7,101.23,0.0
2020,1,1,36.44,22.27,29.09,53.32,5.13,53.4,101.34,0.0
2020,1,2,36.65,23.15,29.53,56.16,4.44,51.5,101.36,0.0
2020,1,3,36.16,24.29,29.75,56.49,3.93,61.7,101.26,0.0
2020,1,4,35.17,22.22,27.99,55.05,3.57,53.3,101.13,0.0
2020,1,5,35.19,21.15,27.44,54.73,3.57,52.8,101.11,0.0
2020,1,6,36.54,20.61,28.45,53.96,2.29,67.7,101.09,0.0
2020,1,7,36.38,23.83,29.85,56.75,1.31,109.1,100.98,0.0
2020,1,8,37.45,25.53,30.91,54.53,2.3,77.9,100.94,0.0
2020,1,9,37.94,25.57,31.01,51.22,2.6,76.1,100.87,0.34
2020,1,10,37.31,24.02,30.08,56.35,2.51,65.9,100.85,0.28
2020,1,11,36.21,24.78,30.13,59.69,2.29,174.6,100.84,0.28
2020,1,12,34.46,25.15,29.22,62.94,2.55,122.6,100.85,1.27
2020,1,13,33.83,23.16,27.38,62.39,2.46,76.7,100.89,6.3
2020,1,14,35.36,21.74,27.4,54.41,2.63,56.7,101.02,0.0
2020,1,15,35.24,21.69,27.67,55.15,1.43,112.8,101.03,0.0
2020,1,16,35.92,20.95,28.58,53.29,1.51,58.7,101.03,0.0
2020,1,17,36.52,22.73,28.93,50.71,2.36,80.1,101.07,0.0
2020,1,18,36.13,22.48,28.68,51.81,2.38,47.6,101.03,0.0
2020,1,19,36.44,22.48,29.01,51.23,2.18,63.9,101.09,0.0
2020,1,20,37.52,22.5,29.77,47.96,2.04,86.0,101.13,0.0
2020,1,21,37.52,24.02,30.41,47.57,1.52,73.1,101.23,0.0
2020,1,22,37.97,23.75,30.55,52.55,1.98,141.6,101.14,0.29
2020,1,23,37.73,23.97,30.31,54.45,2.71,152.6,101.03,0.25
2020,1,24,37.76,23.0,29.56,47.5,2.66,132.8,101.06,0.0
2020,1,25,37.37,21.99,29.42,55.7,3.73,161.9,100.93,0.0
2020,1,26,37.95,23.18,29.91,53.12,2.79,181.6,100.85,0.0
2020,1,27,37.45,23.17,29.83,53.2,3.73,174.8,100.84,0.0
2020,1,28,37.09,22.34,29.27,52.14,3.17,171.4,100.94,0.0
2020,1,29,36.59,23.09,29.78,54.32,1.83,171.4,101.07,1.47
2020,1,30,31.29,23.89,26.94,69.97,2.91,58.1,101.11,11.08
2020,1,31,32.8,20.8,26.17,65.73,3.04,42.1,101.19,5.02
2020,2,1,34.69,21.49,27.22,56.65,2.54,62.7,101.16,0.0
2020,2,2,34.79,21.09,26.97,53.96,2.59,47.2,101.31,0.0
2020,2,3,35.34,20.47,27.43,51.46,2.59,70.5,101.19,0.0
2020,2,4,35.06,21.04,28.25,58.73,2.1,100.8,101.09,0.0
2020,2,5,36.01,22.07,28.4,52.55,2.5,93.8,101.06,0.0
2020,2,6,35.84,20.93,28.09,50.12,1.57,79.4,101.14,0.0
2020,2,7,37.24,19.75,28.18,45.49,2.99,76.5,101.17,0.0
2020,2,8,36.95,20.73,28.66,48.05,2.84,64.4,101.2,0.68
2020,2,9,33.61,24.61,29.13,47.41,5.24,49.5,101.22,0.01
2020,2,10,34.63,24.24,28.83,49.67,4.3,52.7,101.24,0.0
2020,2,11,37.23,23.73,30.27,50.51,3.18,67.5,101.19,0.0
2020,2,12,38.57,24.49,31.25,51.17,3.35,149.2,101.1,0.01
2020,2,13,38.71,24.24,31.23,51.27,3.47,172.3,101.02,0.0
2020,2,14,39.18,24.51,31.35,53.25,3.93,177.8,100.88,0.0
2020,2,15,39.16,25.24,31.5,53.25,3.39,178.8,100.96,0.0
2020,2,16,39.34,24.97,31.82,49.96,2.52,159.1,101.07,0.0
2020,2,17,37.02,26.12,31.35,52.02,3.48,106.9,101.2,1.04
2020,2,18,37.53,23.98,30.4,43.32,5.62,57.9,101.27,0.0
2020,2,19,37.19,22.49,29.46,41.82,5.29,49.0,101.3,0.0
2020,2,20,37.04,21.74,29.31,43.02,4.44,44.0,101.25,0.0
2020,2,21,37.72,23.28,30.36,44.34,5.53,49.3,101.38,0.0
2020,2,22,37.17,22.87,29.88,42.94,5.64,57.7,101.44,0.0
2020,2,23,37.32,23.12,29.76,38.75,5.81,51.2,101.34,0.0
2020,2,24,37.29,21.68,29.25,37.81,3.48,51.7,101.15,0.0
2020,2,25,37.8,22.53,29.82,41.57,1.7,38.1,101.01,0.0
2020,2,26,38.23,23.82,30.98,47.31,2.56,30.6,101.03,0.06
2020,2,27,37.83,24.67,31.27,45.86,2.55,73.6,100.95,0.3
2020,2,28,37.57,24.31,30.8,41.38,2.5,71.5,100.94,0.04
2020,2,29,38.27,23.79,31.49,43.8,2.59,133.4,100.84,0.0
2020,3,1,38.37,25.12,31.89,48.87,2.87,151.5,100.89,0.18
2020,3,2,37.36,25.26,31.15,57.02,3.32,166.0,100.89,4.55
2020,3,3,38.74,25.95,31.88,49.24,3.27,168.0,100.87,0.05
2020,3,4,37.26,25.53,31.3,53.62,3.39,176.3,100.9,0.42
2020,3,5,37.85,25.53,31.42,53.31,4.4,166.1,100.93,0.37
2020,3,6,37.32,25.17,31.01,57.84,3.54,169.3,101.06,0.12
2020,3,7,37.86,25.82,31.52,51.1,2.34,124.2,101.02,0.0
2020,3,8,40.76,27.4,33.56,49.34,2.09,207.7,100.73,0.0
2020,3,9,39.98,27.66,33.45,51.73,3.31,211.3,100.59,0.02
2020,3,10,41.03,26.6,33.46,52.08,3.37,194.0,100.63,1.36
2020,3,11,38.42,27.64,32.52,53.65,4.61,160.1,100.87,0.48
2020,3,12,39.49,26.42,32.44,50.31,4.14,156.3,101.01,0.79
2020,3,13,40.07,26.0,32.84,51.39,3.54,166.8,101.03,0.03
2020,3,14,40.15,26.89,32.89,50.2,4.35,138.2,100.9,0.31
2020,3,15,39.94,25.65,32.19,49.92,4.49,145.4,100.94,1.61
2020,3,16,37.12,25.53,30.93,59.78,2.74,166.0,101.05,6.31
2020,3,17,37.17,25.71,31.03,58.51,2.35,166.8,101.08,1.16
2020,3,18,37.06,24.62,30.84,56.14,3.31,169.5,100.97,0.83
2020,3,19,38.95,26.68,32.11,49.47,4.23,161.2,100.91,0.29
2020,3,20,36.36,24.3,29.88,55.77,3.8,157.2,101.01,3.77
2020,3,21,37.13,22.6,29.59,59.07,2.83,164.4,101.03,2.37
2020,3,22,35.81,24.19,29.73,63.27,2.26,177.6,100.98,7.24
2020,3,23,36.66,24.63,30.27,62.45,2.91,174.6,100.88,1.63
2020,3,24,37.08,25.02,30.74,58.1,3.64,151.7,100.78,0.22
2020,3,25,38.11,24.48,31.12,56.14,3.72,152.7,100.71,0.02
2020,3,26,39.06,24.74,31.93,52.92,3.44,160.3,100.82,0.0
2020,3,27,39.4,26.14,32.82,50.75,2.38,174.9,100.84,0.0
2020,3,28,38.86,27.72,32.84,52.45,3.43,183.8,100.74,0.0
2020,3,29,38.87,27.92,33.0,50.09,4.15,166.7,100.69,0.01
2020,3,30,40.26,26.15,33.02,45.58,3.9,178.7,100.75,0.0
2020,3,31,40.5,26.83,33.68,48.95,2.82,166.7,100.72,0.0
2020,4,1,40.17,27.99,33.83,48.31,3.81,160.4,100.74,0.69
2020,4,2,38.94,27.01,32.48,53.62,4.14,149.9,100.81,3.26
2020,4,3,38.93,25.94,31.98,56.42,3.32,154.1,100.88,3.5
2020,4,4,39.11,25.92,32.2,55.03,3.12,144.6,100.9,0.67
2020,4,5,39.37,26.95,32.72,52.49,3.64,143.8,100.92,0.06
2020,4,6,39.02,26.83,32.67,53.78,3.14,159.4,100.87,3.16
2020,4,7,33.04,26.59,29.77,72.92,2.54,198.6,100.86,14.17
2020,4,8,36.31,25.78,30.87,63.55,3.13,174.6,100.9,0.1
2020,4,9,30.67,26.33,28.34,77.57,2.08,143.6,101.02,1.27
2020,4,10,31.93,25.69,29.01,75.19,2.02,144.0,101.08,4.42
2020,4,11,36.46,25.2,30.96,64.74,1.84,134.0,101.02,0.13
2020,4,12,35.5,25.68,30.46,62.04,2.93,119.5,100.93,2.21
2020,4,13,29.77,25.89,27.71,83.12,2.41,107.8,100.97,30.46
2020,4,14,33.99,24.34,29.22,71.28,2.34,65.6,101.01,0.96
2020,4,15,31.36,25.45,27.93,78.47,1.49,155.3,101.05,7.02
2020,4,16,31.97,24.29,28.05,76.96,2.92,177.0,100.94,5.23
2020,4,17,30.11,25.32,27.52,82.8,2.37,157.5,100.96,4.02
2020,4,18,36.43,24.75,30.37,65.09,1.72,140.4,100.98,0.0
2020,4,19,37.29,25.68,31.02,64.82,2.84,169.8,100.87,0.0
2020,4,20,37.41,25.73,31.3,63.47,2.92,163.3,100.86,0.01
2020,4,21,38.22,25.74,31.39,61.63,3.14,155.8,100.8,0.18
2020,4,22,35.7,25.85,30.43,69.02,3.0,170.5,100.79,1.23
2020,4,23,35.32,26.51,30.56,69.54,2.66,151.3,100.82,1.59
2020,4,24,31.6,26.49,28.6,81.98,2.13,104.6,100.88,6.83
2020,4,25,35.76,25.72,30.04,71.7,2.34,37.4,100.86,10.65
2020,4,26,31.83,25.74,28.37,80.91,1.87,346.2,100.93,35.63
2020,4,27,33.12,25.45,28.61,76.92,2.01,29.5,101.0,5.28
2020,4,28,33.32,24.77,28.44,76.2,2.66,231.6,100.93,3.26
2020,4,29,35.5,25.5,30.22,69.92,1.75,173.2,100.84,0.02
2020,4,30,34.72,25.6,30.1,70.97,1.9,189.0,100.87,0.85
2020,5,1,35.88,25.94,30.46,69.97,2.06,165.4,100.76,0.46
2020,5,2,37.13,25.14,30.97,65.3,2.6,170.3,100.66,0.06
2020,5,3,35.17,26.67,30.59,73.59,2.37,186.4,100.69,5.73
2020,5,4,35.52,26.61,30.72,73.45,2.29,206.5,100.77,2.04
2020,5,5,35.09,26.74,30.76,73.27,2.54,207.8,100.67,0.53
2020,5,6,33.95,27.02,30.09,77.4,3.08,196.5,100.66,1.35
